,ticker,date,close
13662,AA,2016-04-27,11.31
13663,AA,2016-04-28,11.15
13664,AA,2016-04-29,11.17
13665,AA,2016-05-02,10.96
13666,AA,2016-05-03,10.35
13667,AA,2016-05-04,10.24
13668,AA,2016-05-05,10.02
13669,AA,2016-05-06,10.04
13670,AA,2016-05-09,9.46
13671,AA,2016-05-10,9.67
13672,AA,2016-05-11,9.54
13673,AA,2016-05-12,9.44
13674,AA,2016-05-13,9.2
13675,AA,2016-05-16,9.28
13676,AA,2016-05-17,9.3
13677,AA,2016-05-18,9.02
13678,AA,2016-05-19,9.12
13679,AA,2016-05-20,9.11
13680,AA,2016-05-23,9.28
13681,AA,2016-05-24,9.42
13682,AA,2016-05-25,9.6
13683,AA,2016-05-26,9.51
13684,AA,2016-05-27,9.35
13685,AA,2016-05-31,9.27
13686,AA,2016-06-01,9.3
13687,AA,2016-06-02,9.33
13688,AA,2016-06-03,9.52
13689,AA,2016-06-06,9.84
13690,AA,2016-06-07,9.79
13691,AA,2016-06-08,9.89
13692,AA,2016-06-09,9.84
13693,AA,2016-06-10,9.49
13694,AA,2016-06-13,9.32
13695,AA,2016-06-14,9.1
13696,AA,2016-06-15,9.45
13697,AA,2016-06-16,9.39
13698,AA,2016-06-17,9.58
13699,AA,2016-06-20,9.76
13700,AA,2016-06-21,9.86
13701,AA,2016-06-22,9.89
13702,AA,2016-06-23,10.15
13703,AA,2016-06-24,9.38
13704,AA,2016-06-27,9.1
13705,AA,2016-06-28,9.33
13706,AA,2016-06-29,9.1
13707,AA,2016-06-30,9.27
13708,AA,2016-07-01,9.55
13709,AA,2016-07-05,9.26
13710,AA,2016-07-06,9.19
13711,AA,2016-07-07,9.34
13712,AA,2016-07-08,9.82
13713,AA,2016-07-11,10.14
13714,AA,2016-07-12,10.69
13715,AA,2016-07-13,10.71
13716,AA,2016-07-14,10.71
13717,AA,2016-07-15,10.92
13718,AA,2016-07-18,10.92
13719,AA,2016-07-19,10.63
13720,AA,2016-07-20,10.61
13721,AA,2016-07-21,10.6
13722,AA,2016-07-22,10.57
13723,AA,2016-07-25,10.49
13724,AA,2016-07-26,10.67
13725,AA,2016-07-27,10.74
13726,AA,2016-07-28,10.68
13727,AA,2016-07-29,10.62
13728,AA,2016-08-01,10.47
13729,AA,2016-08-02,10.32
13730,AA,2016-08-03,10.41
13731,AA,2016-08-04,10.4
13732,AA,2016-08-05,10.5
13733,AA,2016-08-08,10.45
13734,AA,2016-08-09,10.35
13735,AA,2016-08-10,10.33
13736,AA,2016-08-11,10.42
13737,AA,2016-08-12,10.17
13738,AA,2016-08-15,10.52
13739,AA,2016-08-16,10.29
13740,AA,2016-08-17,10.36
13741,AA,2016-08-18,10.45
13742,AA,2016-08-19,10.27
13743,AA,2016-08-22,10.32
13744,AA,2016-08-23,10.5
13745,AA,2016-08-24,10.04
13746,AA,2016-08-25,10.08
13747,AA,2016-08-26,10.0
13748,AA,2016-08-29,10.26
13749,AA,2016-08-30,10.17
13750,AA,2016-08-31,10.08
13751,AA,2016-09-01,10.13
13752,AA,2016-09-02,10.13
13753,AA,2016-09-06,10.32
13754,AA,2016-09-07,10.21
13755,AA,2016-09-08,10.12
13756,AA,2016-09-09,9.6
13757,AA,2016-09-12,9.78
13758,AA,2016-09-13,9.52
13759,AA,2016-09-14,9.39
13760,AA,2016-09-15,9.47
13761,AA,2016-09-16,9.44
13762,AA,2016-09-19,9.36
13763,AA,2016-09-20,9.44
13764,AA,2016-09-21,9.67
13765,AA,2016-09-22,9.78
13766,AA,2016-09-23,9.76
13767,AA,2016-09-26,9.68
13768,AA,2016-09-27,9.65
13769,AA,2016-09-28,9.88
13770,AA,2016-09-29,9.96
13771,AA,2016-09-30,10.14
13772,AA,2016-10-03,10.12
13773,AA,2016-10-04,10.2
13774,AA,2016-10-05,10.4
13775,AA,2016-10-06,31.78
13776,AA,2016-10-07,31.37
13777,AA,2016-10-10,31.51
13778,AA,2016-10-11,27.91
13779,AA,2016-10-12,27.11
13780,AA,2016-10-13,26.75
13781,AA,2016-10-14,26.44
13782,AA,2016-10-17,26.35
13783,AA,2016-10-18,26.51
13784,AA,2016-10-19,27.04
13785,AA,2016-10-20,26.69
13786,AA,2016-10-21,26.88
13787,AA,2016-10-24,26.86
13788,AA,2016-10-25,27.29
13789,AA,2016-10-26,27.79
13790,AA,2016-10-27,28.22
13791,AA,2016-10-28,28.37
13792,AA,2016-10-31,28.72
18470,AMZN,2016-01-04,636.25
18471,AMZN,2016-01-05,633.79
18472,AMZN,2016-01-06,632.65
18473,AMZN,2016-01-07,607.94
18474,AMZN,2016-01-08,607.05
18475,AMZN,2016-01-11,617.74
18476,AMZN,2016-01-12,617.89
18477,AMZN,2016-01-13,581.81
18478,AMZN,2016-01-14,593.0
18479,AMZN,2016-01-15,569.71
18480,AMZN,2016-01-19,574.48
18481,AMZN,2016-01-20,571.77
18482,AMZN,2016-01-21,575.02
18483,AMZN,2016-01-22,596.38
18484,AMZN,2016-01-25,596.53
18485,AMZN,2016-01-26,601.25
18486,AMZN,2016-01-27,583.35
18487,AMZN,2016-01-28,635.35
18488,AMZN,2016-01-29,587.0
18489,AMZN,2016-02-01,574.81
18490,AMZN,2016-02-02,552.1
18491,AMZN,2016-02-03,531.07
18492,AMZN,2016-02-04,536.26
18493,AMZN,2016-02-05,502.13
18494,AMZN,2016-02-08,488.1
18495,AMZN,2016-02-09,482.07
18496,AMZN,2016-02-10,490.48
18497,AMZN,2016-02-11,503.82
18498,AMZN,2016-02-12,507.08
18499,AMZN,2016-02-16,521.1
18500,AMZN,2016-02-17,534.1
18501,AMZN,2016-02-18,525.0
18502,AMZN,2016-02-19,534.9
18503,AMZN,2016-02-22,559.5
18504,AMZN,2016-02-23,552.94
18505,AMZN,2016-02-24,554.04
18506,AMZN,2016-02-25,555.3
18507,AMZN,2016-02-26,555.23
18508,AMZN,2016-02-29,552.52
18509,AMZN,2016-03-01,579.04
18510,AMZN,2016-03-02,580.21
18511,AMZN,2016-03-03,577.49
18512,AMZN,2016-03-04,575.14
18513,AMZN,2016-03-07,562.8
18514,AMZN,2016-03-08,560.26
18515,AMZN,2016-03-09,559.47
18516,AMZN,2016-03-10,558.93
18517,AMZN,2016-03-11,569.61
18518,AMZN,2016-03-14,573.37
18519,AMZN,2016-03-15,577.02
18520,AMZN,2016-03-16,574.27
18521,AMZN,2016-03-17,559.44
18522,AMZN,2016-03-18,552.08
18523,AMZN,2016-03-21,553.98
18524,AMZN,2016-03-22,560.48
18525,AMZN,2016-03-23,569.63
18526,AMZN,2016-03-24,582.95
18527,AMZN,2016-03-28,579.87
18528,AMZN,2016-03-29,593.86
18529,AMZN,2016-03-30,598.69
18530,AMZN,2016-03-31,593.64
18531,AMZN,2016-04-01,598.5
18532,AMZN,2016-04-04,593.19
18533,AMZN,2016-04-05,586.14
18534,AMZN,2016-04-06,602.08
18535,AMZN,2016-04-07,591.43
18536,AMZN,2016-04-08,594.6
18537,AMZN,2016-04-11,595.93
18538,AMZN,2016-04-12,603.17
18539,AMZN,2016-04-13,614.82
18540,AMZN,2016-04-14,620.75
18541,AMZN,2016-04-15,625.89
18542,AMZN,2016-04-18,635.35
18543,AMZN,2016-04-19,627.9
18544,AMZN,2016-04-20,632.99
18545,AMZN,2016-04-21,631.0
18546,AMZN,2016-04-22,620.5
18547,AMZN,2016-04-25,626.2
18548,AMZN,2016-04-26,616.88
18549,AMZN,2016-04-27,606.57
18550,AMZN,2016-04-28,602.0
18551,AMZN,2016-04-29,659.59
18552,AMZN,2016-05-02,683.85
18553,AMZN,2016-05-03,671.32
18554,AMZN,2016-05-04,670.9
18555,AMZN,2016-05-05,659.09
18556,AMZN,2016-05-06,673.95
18557,AMZN,2016-05-09,679.75
18558,AMZN,2016-05-10,703.245
18559,AMZN,2016-05-11,713.23
18560,AMZN,2016-05-12,717.93
18561,AMZN,2016-05-13,710.22
18562,AMZN,2016-05-16,710.66
18563,AMZN,2016-05-17,695.27
18564,AMZN,2016-05-18,697.45
18565,AMZN,2016-05-19,698.52
18566,AMZN,2016-05-20,702.8
18567,AMZN,2016-05-23,696.75
18568,AMZN,2016-05-24,704.2
18569,AMZN,2016-05-25,708.35
18570,AMZN,2016-05-26,714.91
18571,AMZN,2016-05-27,712.24
18572,AMZN,2016-05-31,722.79
18573,AMZN,2016-06-01,719.44
18574,AMZN,2016-06-02,728.24
18575,AMZN,2016-06-03,725.54
18576,AMZN,2016-06-06,726.73
18577,AMZN,2016-06-07,723.85
18578,AMZN,2016-06-08,726.64
18579,AMZN,2016-06-09,727.65
18580,AMZN,2016-06-10,717.91
18581,AMZN,2016-06-13,715.24
18582,AMZN,2016-06-14,719.3
18583,AMZN,2016-06-15,714.26
18584,AMZN,2016-06-16,717.52
18585,AMZN,2016-06-17,706.39
18586,AMZN,2016-06-20,714.01
18587,AMZN,2016-06-21,715.82
18588,AMZN,2016-06-22,710.6
18589,AMZN,2016-06-23,722.08
18590,AMZN,2016-06-24,699.73
18591,AMZN,2016-06-27,691.36
18592,AMZN,2016-06-28,707.95
18593,AMZN,2016-06-29,715.6
18594,AMZN,2016-06-30,715.65
18595,AMZN,2016-07-01,725.68
18596,AMZN,2016-07-05,728.1
18597,AMZN,2016-07-06,737.61
18598,AMZN,2016-07-07,736.57
18599,AMZN,2016-07-08,745.81
18600,AMZN,2016-07-11,753.78
18601,AMZN,2016-07-12,748.21
18602,AMZN,2016-07-13,742.63
18603,AMZN,2016-07-14,741.2
18604,AMZN,2016-07-15,735.44
18605,AMZN,2016-07-18,736.07
18606,AMZN,2016-07-19,739.95
18607,AMZN,2016-07-20,745.72
18608,AMZN,2016-07-21,744.43
18609,AMZN,2016-07-22,744.86
18610,AMZN,2016-07-25,739.61
18611,AMZN,2016-07-26,735.59
18612,AMZN,2016-07-27,736.67
18613,AMZN,2016-07-28,752.61
18614,AMZN,2016-07-29,759.21
18615,AMZN,2016-08-01,767.74
18616,AMZN,2016-08-02,760.58
18617,AMZN,2016-08-03,754.64
18618,AMZN,2016-08-04,760.77
18619,AMZN,2016-08-05,765.98
18620,AMZN,2016-08-08,766.56
18621,AMZN,2016-08-09,768.31
18622,AMZN,2016-08-10,768.56
18623,AMZN,2016-08-11,771.24
18624,AMZN,2016-08-12,772.56
18625,AMZN,2016-08-15,768.49
18626,AMZN,2016-08-16,764.04
18627,AMZN,2016-08-17,764.63
18628,AMZN,2016-08-18,764.46
18629,AMZN,2016-08-19,756.98
18630,AMZN,2016-08-22,759.48
18631,AMZN,2016-08-23,762.45
18632,AMZN,2016-08-24,757.25
18633,AMZN,2016-08-25,759.22
18634,AMZN,2016-08-26,769.0
18635,AMZN,2016-08-29,771.29
18636,AMZN,2016-08-30,767.58
18637,AMZN,2016-08-31,769.16
18638,AMZN,2016-09-01,770.62
18639,AMZN,2016-09-02,772.44
18640,AMZN,2016-09-06,788.87
18641,AMZN,2016-09-07,784.48
18642,AMZN,2016-09-08,784.06
18643,AMZN,2016-09-09,760.14
18644,AMZN,2016-09-12,771.49
18645,AMZN,2016-09-13,761.01
18646,AMZN,2016-09-14,761.09
18647,AMZN,2016-09-15,769.69
18648,AMZN,2016-09-16,778.29
18649,AMZN,2016-09-19,775.1
18650,AMZN,2016-09-20,780.22
18651,AMZN,2016-09-21,789.74
18652,AMZN,2016-09-22,804.7
18653,AMZN,2016-09-23,805.75
18654,AMZN,2016-09-26,799.16
18655,AMZN,2016-09-27,816.11
18656,AMZN,2016-09-28,828.72
18657,AMZN,2016-09-29,829.05
18658,AMZN,2016-09-30,837.33
18659,AMZN,2016-10-03,836.74
18660,AMZN,2016-10-04,834.03
18661,AMZN,2016-10-05,844.36
18662,AMZN,2016-10-06,841.66
18663,AMZN,2016-10-07,839.43
18664,AMZN,2016-10-10,841.71
18665,AMZN,2016-10-11,830.97
18666,AMZN,2016-10-12,834.09
18667,AMZN,2016-10-13,829.28
18668,AMZN,2016-10-14,823.06
18669,AMZN,2016-10-17,812.97
18670,AMZN,2016-10-18,817.65
18671,AMZN,2016-10-19,817.69
18672,AMZN,2016-10-20,810.32
18673,AMZN,2016-10-21,818.99
18674,AMZN,2016-10-24,837.71
18675,AMZN,2016-10-25,835.18
18676,AMZN,2016-10-26,822.59
18677,AMZN,2016-10-27,818.36
18678,AMZN,2016-10-28,775.88
18679,AMZN,2016-10-31,789.82
18680,AMZN,2016-11-01,785.14
18681,AMZN,2016-11-02,765.56
18682,AMZN,2016-11-03,767.03
18683,AMZN,2016-11-04,755.05
18684,AMZN,2016-11-07,784.93
18685,AMZN,2016-11-08,787.75
18686,AMZN,2016-11-09,771.88
18687,AMZN,2016-11-10,742.25
18688,AMZN,2016-11-11,739.21
18689,AMZN,2016-11-14,719.07
18690,AMZN,2016-11-15,743.24
18691,AMZN,2016-11-16,746.125
18692,AMZN,2016-11-17,756.4
18693,AMZN,2016-11-18,760.16
28520,C,2016-01-04,51.13
28521,C,2016-01-05,50.86
28522,C,2016-01-06,50.12
28523,C,2016-01-07,47.56
28524,C,2016-01-08,46.13
28525,C,2016-01-11,46.85
28526,C,2016-01-12,46.88
28527,C,2016-01-13,45.19
28528,C,2016-01-14,45.38
28529,C,2016-01-15,42.47
28530,C,2016-01-19,41.94
28531,C,2016-01-20,40.49
28532,C,2016-01-21,40.15
28533,C,2016-01-22,41.06
28534,C,2016-01-25,39.55
28535,C,2016-01-26,40.5
28536,C,2016-01-27,40.56
28537,C,2016-01-28,40.39
28538,C,2016-01-29,42.58
28539,C,2016-02-01,42.48
28540,C,2016-02-02,40.42
28541,C,2016-02-03,40.36
28542,C,2016-02-04,40.79
28543,C,2016-02-05,39.86
28544,C,2016-02-08,37.81
28545,C,2016-02-09,37.51
28546,C,2016-02-10,37.41
28547,C,2016-02-11,34.98
28548,C,2016-02-12,37.54
28549,C,2016-02-16,38.89
28550,C,2016-02-17,39.78
28551,C,2016-02-18,38.92
28552,C,2016-02-19,38.99
28553,C,2016-02-22,39.52
28554,C,2016-02-23,38.22
28555,C,2016-02-24,38.09
28556,C,2016-02-25,38.62
28557,C,2016-02-26,39.5
28558,C,2016-02-29,38.85
28559,C,2016-03-01,41.27
28560,C,2016-03-02,42.22
28561,C,2016-03-03,42.83
28562,C,2016-03-04,42.83
28563,C,2016-03-07,42.61
28564,C,2016-03-08,41.05
28565,C,2016-03-09,41.15
28566,C,2016-03-11,42.99
28567,C,2016-03-14,42.67
28568,C,2016-03-15,42.59
28569,C,2016-03-16,42.23
28570,C,2016-03-17,42.85
28571,C,2016-03-18,43.54
28572,C,2016-03-21,43.6
28573,C,2016-03-22,43.38
28574,C,2016-03-23,42.37
28575,C,2016-03-24,41.94
28576,C,2016-03-28,41.92
28577,C,2016-03-29,41.72
28578,C,2016-03-30,41.88
28579,C,2016-03-31,41.75
28580,C,2016-04-01,42.47
28581,C,2016-04-04,42.06
28582,C,2016-04-05,41.51
28583,C,2016-04-06,41.86
28584,C,2016-04-07,40.27
28585,C,2016-04-08,40.47
28586,C,2016-04-11,41.12
28587,C,2016-04-12,41.9
28588,C,2016-04-13,44.2692
28589,C,2016-04-14,44.98
28590,C,2016-04-15,44.92
28591,C,2016-04-18,45.11
28592,C,2016-04-19,45.63
28593,C,2016-04-20,46.74
28594,C,2016-04-21,46.6
28595,C,2016-04-22,46.97
28596,C,2016-04-25,46.69
28597,C,2016-04-26,47.1
28598,C,2016-04-27,47.33
28599,C,2016-04-28,46.73
28600,C,2016-04-29,46.28
28601,C,2016-05-02,46.68
28602,C,2016-05-03,45.57
28603,C,2016-05-04,44.66
28604,C,2016-05-05,44.23
28605,C,2016-05-06,44.41
28606,C,2016-05-09,43.89
28607,C,2016-05-10,44.84
28608,C,2016-05-11,44.47
28609,C,2016-05-12,44.0
28610,C,2016-05-13,43.11
28611,C,2016-05-16,43.15
28612,C,2016-05-17,43.7
28613,C,2016-05-18,45.87
28614,C,2016-05-19,45.06
28615,C,2016-05-20,44.9
28616,C,2016-05-23,45.11
28617,C,2016-05-24,45.86
28618,C,2016-05-25,46.94
28619,C,2016-05-26,46.11
28620,C,2016-05-27,46.58
28621,C,2016-05-31,46.57
28622,C,2016-06-01,46.94
28623,C,2016-06-02,46.97
28624,C,2016-06-03,45.39
28625,C,2016-06-06,45.74
28626,C,2016-06-07,45.54
28627,C,2016-06-08,45.56
28628,C,2016-06-09,45.01
28629,C,2016-06-10,43.9
28630,C,2016-06-13,43.16
28631,C,2016-06-14,41.96
28632,C,2016-06-15,42.01
28633,C,2016-06-16,42.12
28634,C,2016-06-17,42.48
28635,C,2016-06-20,42.8
28636,C,2016-06-21,42.92
28637,C,2016-06-22,42.68
28638,C,2016-06-23,44.46
28639,C,2016-06-24,40.3
28640,C,2016-06-27,38.48
28641,C,2016-06-28,40.44
28642,C,2016-06-29,42.12
28643,C,2016-06-30,42.39
28644,C,2016-07-01,42.17
28645,C,2016-07-05,40.78
28646,C,2016-07-06,41.06
28647,C,2016-07-07,41.29
28648,C,2016-07-08,41.98
28649,C,2016-07-11,42.29
28650,C,2016-07-12,43.44
28651,C,2016-07-13,43.33
28652,C,2016-07-14,44.45
28653,C,2016-07-15,44.33
28654,C,2016-07-18,44.57
28655,C,2016-07-19,44.35
28656,C,2016-07-20,44.47
28657,C,2016-07-21,44.13
28658,C,2016-07-22,44.3
28659,C,2016-07-25,44.04
28660,C,2016-07-26,44.15
28661,C,2016-07-27,44.29
28662,C,2016-07-28,44.08
28663,C,2016-07-29,43.81
28664,C,2016-08-01,43.42
28665,C,2016-08-02,42.99
28666,C,2016-08-03,43.89
28667,C,2016-08-04,43.84
28668,C,2016-08-05,45.72
28669,C,2016-08-08,45.96
28670,C,2016-08-09,45.9
28671,C,2016-08-10,45.45
28672,C,2016-08-11,45.73
28673,C,2016-08-12,45.58
28674,C,2016-08-15,46.39
28675,C,2016-08-16,46.62
28676,C,2016-08-17,46.63
28677,C,2016-08-18,46.5
28678,C,2016-08-19,46.53
28679,C,2016-08-22,46.66
28680,C,2016-08-23,46.59
28681,C,2016-08-24,46.66
28682,C,2016-08-25,46.72
28683,C,2016-08-26,47.11
28684,C,2016-08-29,47.26
28685,C,2016-08-30,47.9
28686,C,2016-08-31,47.74
28687,C,2016-09-01,47.36
28688,C,2016-09-02,47.51
28689,C,2016-09-06,47.29
28690,C,2016-09-07,47.48
28691,C,2016-09-08,47.79
28692,C,2016-09-09,47.17
28693,C,2016-09-12,47.79
28694,C,2016-09-13,46.92
28695,C,2016-09-14,46.75
28696,C,2016-09-15,47.08
28697,C,2016-09-16,46.41
28698,C,2016-09-19,46.59
28699,C,2016-09-20,46.54
28700,C,2016-09-21,46.9
28701,C,2016-09-22,47.11
28702,C,2016-09-23,47.15
28703,C,2016-09-26,45.89
28704,C,2016-09-27,46.37
28705,C,2016-09-28,46.87
28706,C,2016-09-29,45.8
28707,C,2016-09-30,47.23
28708,C,2016-10-03,47.03
28709,C,2016-10-04,47.75
28710,C,2016-10-05,48.65
28711,C,2016-10-06,49.07
28712,C,2016-10-07,49.28
28713,C,2016-10-10,49.55
28714,C,2016-10-11,48.99
28715,C,2016-10-12,48.7
28716,C,2016-10-13,48.47
28717,C,2016-10-14,48.61
28718,C,2016-10-17,48.6
28719,C,2016-10-18,48.99
28720,C,2016-10-19,49.48
28721,C,2016-10-20,49.58
28722,C,2016-10-21,49.57
28723,C,2016-10-24,49.58
28724,C,2016-10-25,49.59
28725,C,2016-10-26,50.01
28726,C,2016-10-27,49.93
28727,C,2016-10-28,49.56
28728,C,2016-10-31,49.15
28729,C,2016-11-01,48.94
28730,C,2016-11-02,48.54
28731,C,2016-11-03,48.19
28732,C,2016-11-04,48.17
28733,C,2016-11-07,49.82
28734,C,2016-11-08,49.91
28735,C,2016-11-09,51.59
28736,C,2016-11-10,53.61
28737,C,2016-11-11,52.82
28738,C,2016-11-14,54.68
28739,C,2016-11-15,55.45
28740,C,2016-11-16,54.63
28741,C,2016-11-17,55.45
28742,C,2016-11-18,55.46
29654,FB,2016-01-04,102.22
29655,FB,2016-01-05,102.73
29656,FB,2016-01-06,102.97
29657,FB,2016-01-07,97.92
29658,FB,2016-01-08,97.33
29659,FB,2016-01-11,97.51
29660,FB,2016-01-12,99.37
29661,FB,2016-01-13,95.44
29662,FB,2016-01-14,98.37
29663,FB,2016-01-15,94.97
29664,FB,2016-01-19,95.26
29665,FB,2016-01-20,94.35
29666,FB,2016-01-21,94.16
29667,FB,2016-01-22,97.94
29668,FB,2016-01-25,97.01
29669,FB,2016-01-26,97.34
29670,FB,2016-01-27,94.45
29671,FB,2016-01-28,109.11
29672,FB,2016-01-29,112.21
29673,FB,2016-02-01,115.09
29674,FB,2016-02-02,114.61
29675,FB,2016-02-03,112.69
29676,FB,2016-02-04,110.49
29677,FB,2016-02-05,104.07
29678,FB,2016-02-08,99.75
29679,FB,2016-02-09,99.54
29680,FB,2016-02-10,101.0
29681,FB,2016-02-11,101.91
29682,FB,2016-02-12,102.01
29683,FB,2016-02-16,101.61
29684,FB,2016-02-17,105.2
29685,FB,2016-02-18,103.47
29686,FB,2016-02-19,104.57
29687,FB,2016-02-22,107.16
29688,FB,2016-02-23,105.46
29689,FB,2016-02-24,106.88
29690,FB,2016-02-25,108.07
29691,FB,2016-02-26,107.92
29692,FB,2016-02-29,106.92
29693,FB,2016-03-01,109.82
29694,FB,2016-03-02,109.95
29695,FB,2016-03-03,109.58
29696,FB,2016-03-04,108.39
29697,FB,2016-03-07,105.73
29698,FB,2016-03-08,105.93
29699,FB,2016-03-09,107.51
29700,FB,2016-03-10,107.32
29701,FB,2016-03-11,109.41
29702,FB,2016-03-14,109.89
29703,FB,2016-03-15,110.67
29704,FB,2016-03-16,112.18
29705,FB,2016-03-17,111.02
29706,FB,2016-03-18,111.45
29707,FB,2016-03-21,111.85
29708,FB,2016-03-22,112.25
29709,FB,2016-03-23,112.54
29710,FB,2016-03-24,113.05
29711,FB,2016-03-28,113.69
29712,FB,2016-03-29,116.14
29713,FB,2016-03-30,114.7
29714,FB,2016-03-31,114.1
29715,FB,2016-04-01,116.06
29716,FB,2016-04-04,112.55
29717,FB,2016-04-05,112.22
29718,FB,2016-04-06,113.71
29719,FB,2016-04-07,113.64
29720,FB,2016-04-08,110.63
29721,FB,2016-04-11,108.99
29722,FB,2016-04-12,110.61
29723,FB,2016-04-13,110.51
29724,FB,2016-04-14,110.84
29725,FB,2016-04-15,109.64
29726,FB,2016-04-18,110.45
29727,FB,2016-04-19,112.29
29728,FB,2016-04-20,112.42
29729,FB,2016-04-21,113.44
29730,FB,2016-04-22,110.56
29731,FB,2016-04-25,110.1
29732,FB,2016-04-26,108.76
29733,FB,2016-04-27,108.89
29734,FB,2016-04-28,116.73
29735,FB,2016-04-29,117.58
29736,FB,2016-05-02,118.57
29737,FB,2016-05-03,117.43
29738,FB,2016-05-04,118.06
29739,FB,2016-05-05,117.81
29740,FB,2016-05-06,119.49
29741,FB,2016-05-09,119.24
29742,FB,2016-05-10,120.5
29743,FB,2016-05-11,119.52
29744,FB,2016-05-12,120.28
29745,FB,2016-05-13,119.81
29746,FB,2016-05-16,118.67
29747,FB,2016-05-17,117.35
29748,FB,2016-05-18,117.65
29749,FB,2016-05-19,116.81
29750,FB,2016-05-20,117.35
29751,FB,2016-05-23,115.97
29752,FB,2016-05-24,117.7
29753,FB,2016-05-25,117.89
29754,FB,2016-05-26,119.47
29755,FB,2016-05-27,119.38
29756,FB,2016-05-31,118.81
29757,FB,2016-06-01,118.78
29758,FB,2016-06-02,118.93
29759,FB,2016-06-03,118.47
29760,FB,2016-06-06,118.79
29761,FB,2016-06-07,117.76
29762,FB,2016-06-08,118.39
29763,FB,2016-06-09,118.56
29764,FB,2016-06-10,116.62
29765,FB,2016-06-13,113.95
29766,FB,2016-06-14,114.94
29767,FB,2016-06-15,114.6
29768,FB,2016-06-16,114.39
29769,FB,2016-06-17,113.02
29770,FB,2016-06-20,113.37
29771,FB,2016-06-21,114.38
29772,FB,2016-06-22,113.91
29773,FB,2016-06-23,115.08
29774,FB,2016-06-24,112.08
29775,FB,2016-06-27,108.97
29776,FB,2016-06-28,112.7
29777,FB,2016-06-29,114.16
29778,FB,2016-06-30,114.28
29779,FB,2016-07-01,114.19
29780,FB,2016-07-05,114.0
29781,FB,2016-07-06,116.7
29782,FB,2016-07-07,115.85
29783,FB,2016-07-08,117.24
29784,FB,2016-07-11,117.87
29785,FB,2016-07-12,117.93
29786,FB,2016-07-13,116.78
29787,FB,2016-07-14,117.29
29788,FB,2016-07-15,116.86
29789,FB,2016-07-18,119.37
29790,FB,2016-07-19,120.61
29791,FB,2016-07-20,121.92
29792,FB,2016-07-21,120.61
29793,FB,2016-07-22,121.0
29794,FB,2016-07-25,121.63
29795,FB,2016-07-26,121.22
29796,FB,2016-07-27,123.34
29797,FB,2016-07-28,125.0
29798,FB,2016-07-29,123.94
29799,FB,2016-08-01,124.31
29800,FB,2016-08-02,123.09
29801,FB,2016-08-03,122.51
29802,FB,2016-08-04,124.36
29803,FB,2016-08-05,125.15
29804,FB,2016-08-08,125.26
29805,FB,2016-08-09,125.06
