,Adj_Close,Close,Date,High,Low,Open,Symbol,Volume
2962,13397.25,13397.25,2004-03-09,13544.669922,13360.129883,13544.669922,%5eHSI,285855200
2961,13214.200195,13214.200195,2004-03-10,13312.00,13129.200195,13312.00,%5eHSI,383120800
2960,13024.05957,13024.05957,2004-03-11,13079.730469,12979.759766,12996.759766,%5eHSI,435798400
2959,12932.230469,12932.230469,2004-03-12,12932.75,12730.490234,12809.669922,%5eHSI,424573200
2958,12919.410156,12919.410156,2004-03-15,13075.959961,12912.549805,13002.320312,%5eHSI,274434000
2957,12932.620117,12932.620117,2004-03-16,12947.50,12791.410156,12820.370117,%5eHSI,203173400
2956,12975.719727,12975.719727,2004-03-17,13033.75,12889.370117,12948.490234,%5eHSI,249012200
2955,12816.19043,12816.19043,2004-03-18,13017.05957,12787.320312,12998.69043,%5eHSI,259691600
2954,12790.580078,12790.580078,2004-03-19,12851.120117,12715.969727,12792.669922,%5eHSI,349134000
2953,12550.910156,12550.910156,2004-03-22,12631.269531,12529.480469,12593.419922,%5eHSI,300501600
2952,12588.360352,12588.360352,2004-03-23,12665.990234,12424.379883,12437.169922,%5eHSI,298750200
2951,12678.129883,12678.129883,2004-03-24,12699.339844,12612.780273,12618.870117,%5eHSI,295479600
2950,12520.209961,12520.209961,2004-03-25,12611.589844,12480.589844,12579.919922,%5eHSI,335181600
2949,12483.240234,12483.240234,2004-03-26,12650.919922,12470.870117,12647.719727,%5eHSI,393447000
2948,12427.339844,12427.339844,2004-03-29,12505.849609,12400.349609,12493.360352,%5eHSI,247520800
2947,12641.389648,12641.389648,2004-03-30,12695.629883,12469.849609,12555.929688,%5eHSI,322012800
2946,12681.669922,12681.669922,2004-03-31,12740.219727,12580.519531,12706.700195,%5eHSI,243946000
2945,12676.25,12676.25,2004-04-01,12701.610352,12609.790039,12679.429688,%5eHSI,217617400
2944,12731.759766,12731.759766,2004-04-02,12763.049805,12680.169922,12727.129883,%5eHSI,328993200
2943,12886.969727,12886.969727,2004-04-06,12941.910156,12833.280273,12886.110352,%5eHSI,384408000
2942,12920.049805,12920.049805,2004-04-07,12946.870117,12869.620117,12909.730469,%5eHSI,261975200
2941,12909.370117,12909.370117,2004-04-08,12979.740234,12858.879883,12919.040039,%5eHSI,223539800
2940,13031.80957,13031.80957,2004-04-13,13126.150391,13014.50,13015.240234,%5eHSI,410235600
2939,12669.860352,12669.860352,2004-04-14,12912.75,12664.240234,12891.679688,%5eHSI,342191400
2938,12479.259766,12479.259766,2004-04-15,12657.009766,12358.459961,12648.639648,%5eHSI,565075200
2937,12458.379883,12458.379883,2004-04-16,12510.099609,12404.160156,12422.169922,%5eHSI,361405400
2936,12450.00,12450.00,2004-04-19,12458.219727,12324.80957,12452.00,%5eHSI,282117800
2935,12394.370117,12394.370117,2004-04-20,12514.849609,12346.860352,12492.990234,%5eHSI,315186400
2934,12227.299805,12227.299805,2004-04-21,12303.169922,12182.820312,12290.900391,%5eHSI,361899000
2933,12167.700195,12167.700195,2004-04-22,12318.860352,12091.259766,12235.990234,%5eHSI,335120800
2932,12383.94043,12383.94043,2004-04-23,12386.139648,12243.580078,12296.719727,%5eHSI,315138600
2931,12132.679688,12132.679688,2004-04-26,12309.459961,12091.019531,12304.870117,%5eHSI,346230000
2930,12154.910156,12154.910156,2004-04-27,12245.759766,12064.549805,12141.820312,%5eHSI,238440400
2929,12165.30957,12165.30957,2004-04-28,12245.370117,12143.669922,12148.50,%5eHSI,223860600
2928,12005.580078,12005.580078,2004-04-29,12042.070312,11898.179688,11969.410156,%5eHSI,385497200
2927,11942.959961,11942.959961,2004-04-30,11987.150391,11856.339844,11898.530273,%5eHSI,424674200
2926,11950.620117,11950.620117,2004-05-03,11970.049805,11871.280273,11876.200195,%5eHSI,176565200
2925,12098.299805,12098.299805,2004-05-04,12154.179688,11988.740234,11988.740234,%5eHSI,343117400
2924,11950.459961,11950.459961,2004-05-05,12115.230469,11860.269531,12115.230469,%5eHSI,324809400
2923,12010.30957,12010.30957,2004-05-06,12128.900391,11954.969727,11985.719727,%5eHSI,289667400
2922,11910.759766,11910.759766,2004-05-07,11955.349609,11835.259766,11902.870117,%5eHSI,246272400
2921,11485.50,11485.50,2004-05-10,11704.25,11448.75,11704.25,%5eHSI,454126600
2920,11508.089844,11508.089844,2004-05-11,11530.419922,11331.69043,11420.75,%5eHSI,334629800
2919,11528.179688,11528.179688,2004-05-12,11662.209961,11495.379883,11590.910156,%5eHSI,411966800
2918,11396.94043,11396.94043,2004-05-13,11535.990234,11354.360352,11498.030273,%5eHSI,299156000
2917,11276.860352,11276.860352,2004-05-14,11450.889648,11245.660156,11421.919922,%5eHSI,279508000
2916,10967.650391,10967.650391,2004-05-17,11265.269531,10917.650391,11207.25,%5eHSI,424576800
2915,11072.389648,11072.389648,2004-05-18,11132.69043,10981.290039,11033.419922,%5eHSI,364107200
2914,11469.410156,11469.410156,2004-05-19,11478.070312,11227.469727,11227.469727,%5eHSI,492317000
2913,11339.620117,11339.620117,2004-05-20,11495.610352,11235.790039,11414.75,%5eHSI,368108000
2912,11576.009766,11576.009766,2004-05-21,11602.269531,11334.070312,11350.200195,%5eHSI,287205200
2911,11662.969727,11662.969727,2004-05-24,11687.379883,11563.540039,11584.429688,%5eHSI,221375200
2910,11692.55957,11692.55957,2004-05-25,11700.589844,11512.610352,11616.55957,%5eHSI,238825200
2909,11983.900391,11983.900391,2004-05-27,11993.580078,11839.290039,11904.75,%5eHSI,377546200
2908,12116.870117,12116.870117,2004-05-28,12222.259766,11999.610352,12089.540039,%5eHSI,438692600
2907,12198.240234,12198.240234,2004-05-31,12199.400391,11990.629883,12081.679688,%5eHSI,231366200
2906,12105.549805,12105.549805,2004-06-01,12253.259766,12076.919922,12172.230469,%5eHSI,206990400
2905,12201.75,12201.75,2004-06-02,12234.709961,12064.139648,12075.030273,%5eHSI,227620000
2904,11929.929688,11929.929688,2004-06-03,12236.200195,11844.709961,12200.519531,%5eHSI,361592600
2903,12022.639648,12022.639648,2004-06-04,12034.509766,11908.730469,11965.599609,%5eHSI,213511800
2902,12326.849609,12326.849609,2004-06-07,12360.80957,12233.889648,12258.719727,%5eHSI,346232600
2901,12344.160156,12344.160156,2004-06-08,12463.259766,12319.919922,12412.129883,%5eHSI,292640000
2900,12339.94043,12339.94043,2004-06-09,12426.69043,12283.570312,12356.379883,%5eHSI,246996400
2899,12422.870117,12422.870117,2004-06-10,12458.959961,12235.540039,12283.700195,%5eHSI,350405000
2898,12396.389648,12396.389648,2004-06-11,12440.839844,12336.549805,12439.19043,%5eHSI,221738600
2897,12076.570312,12076.570312,2004-06-14,12538.650391,12053.650391,12430.200195,%5eHSI,349841200
2896,12050.69043,12050.69043,2004-06-15,12165.910156,12001.910156,12039.240234,%5eHSI,242400000
2895,12161.780273,12161.780273,2004-06-16,12260.379883,12095.700195,12245.709961,%5eHSI,198920000
2894,12082.860352,12082.860352,2004-06-17,12201.830078,12036.719727,12135.570312,%5eHSI,220752800
2893,11855.549805,11855.549805,2004-06-18,11960.049805,11789.450195,11960.049805,%5eHSI,346784800
2892,11845.589844,11845.589844,2004-06-21,11999.480469,11781.820312,11997.320312,%5eHSI,227272200
2891,11849.769531,11849.769531,2004-06-23,11919.679688,11786.639648,11860.230469,%5eHSI,245706600
2890,12163.679688,12163.679688,2004-06-24,12177.349609,11904.419922,11923.990234,%5eHSI,363437200
2889,12185.519531,12185.519531,2004-06-25,12207.120117,12070.759766,12159.870117,%5eHSI,226927400
2888,12194.599609,12194.599609,2004-06-28,12229.799805,12092.820312,12142.360352,%5eHSI,178159200
2887,12116.299805,12116.299805,2004-06-29,12190.570312,12037.959961,12167.820312,%5eHSI,200209000
2886,12285.75,12285.75,2004-06-30,12328.480469,12199.179688,12199.179688,%5eHSI,317051600
2885,12220.129883,12220.129883,2004-07-02,12246.75,12051.049805,12052.360352,%5eHSI,256919800
2884,12252.110352,12252.110352,2004-07-05,12258.099609,12130.019531,12160.219727,%5eHSI,140232600
2883,12284.080078,12284.080078,2004-07-06,12336.620117,12210.379883,12274.110352,%5eHSI,224291400
2882,12320.259766,12320.259766,2004-07-07,12343.69043,12166.05957,12174.599609,%5eHSI,258531800
2881,12119.75,12119.75,2004-07-08,12345.179688,12114.910156,12295.469727,%5eHSI,222685000
2880,12202.259766,12202.259766,2004-07-09,12213.910156,12117.459961,12157.25,%5eHSI,183325800
2879,12191.009766,12191.009766,2004-07-12,12267.910156,12170.169922,12227.549805,%5eHSI,174971800
2878,12078.330078,12078.330078,2004-07-13,12191.719727,12012.740234,12191.719727,%5eHSI,213628400
2877,11932.830078,11932.830078,2004-07-14,12133.219727,11915.469727,12062.410156,%5eHSI,259401000
2876,11939.410156,11939.410156,2004-07-15,11957.049805,11883.929688,11931.889648,%5eHSI,182479200
2875,12059.200195,12059.200195,2004-07-16,12109.589844,11862.679688,11868.200195,%5eHSI,189842800
2874,12166.950195,12166.950195,2004-07-19,12172.969727,12033.219727,12079.429688,%5eHSI,190229000
2873,12123.629883,12123.629883,2004-07-20,12137.879883,12051.969727,12098.110352,%5eHSI,199153000
2872,12395.110352,12395.110352,2004-07-21,12399.370117,12248.099609,12248.099609,%5eHSI,416101200
2871,12320.209961,12320.209961,2004-07-22,12344.780273,12245.820312,12295.200195,%5eHSI,211908200
2870,12352.990234,12352.990234,2004-07-23,12387.959961,12286.019531,12286.019531,%5eHSI,191673400
2869,12319.830078,12319.830078,2004-07-26,12322.339844,12218.589844,12242.599609,%5eHSI,149541600
2868,12301.320312,12301.320312,2004-07-27,12358.610352,12250.169922,12273.650391,%5eHSI,222351800
2867,12320.269531,12320.269531,2004-07-28,12382.030273,12292.339844,12378.089844,%5eHSI,156750600
2866,12183.099609,12183.099609,2004-07-29,12284.320312,12084.679688,12265.519531,%5eHSI,233020600
2865,12238.030273,12238.030273,2004-07-30,12344.959961,12223.870117,12290.570312,%5eHSI,277494000
2864,12201.389648,12201.389648,2004-08-02,12236.830078,12131.759766,12233.629883,%5eHSI,178931200
2863,12357.120117,12357.120117,2004-08-03,12425.429688,12279.639648,12405.299805,%5eHSI,254464800
2862,12280.259766,12280.259766,2004-08-04,12322.339844,12174.089844,12269.980469,%5eHSI,304769200
2861,12491.919922,12491.919922,2004-08-05,12518.549805,12315.639648,12319.330078,%5eHSI,311346400
2860,12478.679688,12478.679688,2004-08-06,12503.219727,12391.870117,12403.00,%5eHSI,268418400
2859,12467.410156,12467.410156,2004-08-09,12534.639648,12415.099609,12420.730469,%5eHSI,161457800
2858,12408.040039,12408.040039,2004-08-10,12503.469727,12367.679688,12455.490234,%5eHSI,200405600
2857,12343.129883,12343.129883,2004-08-11,12482.790039,12324.019531,12477.410156,%5eHSI,231490400
2856,12413.429688,12413.429688,2004-08-12,12431.019531,12271.889648,12342.320312,%5eHSI,283336200
2855,12359.830078,12359.830078,2004-08-13,12367.339844,12278.929688,12347.360352,%5eHSI,272979000
2854,12219.75,12219.75,2004-08-16,12338.860352,12150.709961,12320.769531,%5eHSI,257946200
2853,12256.120117,12256.120117,2004-08-17,12319.570312,12220.570312,12278.69043,%5eHSI,166213200
2852,12228.540039,12228.540039,2004-08-18,12269.360352,12194.410156,12209.519531,%5eHSI,142521600
2851,12396.669922,12396.669922,2004-08-19,12428.769531,12289.879883,12296.580078,%5eHSI,308418000
2850,12376.900391,12376.900391,2004-08-20,12418.30957,12320.419922,12358.55957,%5eHSI,211594400
2849,12431.769531,12431.769531,2004-08-23,12452.070312,12385.75,12413.769531,%5eHSI,220490800
2848,12646.490234,12646.490234,2004-08-24,12657.410156,12409.379883,12424.339844,%5eHSI,348611600
2847,12793.030273,12793.030273,2004-08-25,12819.639648,12666.759766,12666.759766,%5eHSI,459619200
2846,12784.389648,12784.389648,2004-08-26,12843.860352,12720.769531,12793.080078,%5eHSI,331239200
2845,12818.419922,12818.419922,2004-08-27,12898.019531,12765.080078,12765.080078,%5eHSI,325612400
2844,12877.780273,12877.780273,2004-08-30,12901.089844,12802.129883,12806.639648,%5eHSI,230490800
2843,12850.280273,12850.280273,2004-08-31,12904.240234,12806.849609,12833.349609,%5eHSI,203318600
2842,13023.870117,13023.870117,2004-09-01,13042.589844,12924.129883,12924.129883,%5eHSI,318755600
2841,12999.070312,12999.070312,2004-09-02,13088.419922,12979.870117,13026.709961,%5eHSI,271335200
2840,12948.099609,12948.099609,2004-09-03,13074.849609,12934.919922,13060.55957,%5eHSI,268535200
2839,13104.339844,13104.339844,2004-09-06,13107.370117,12942.669922,12964.700195,%5eHSI,335562000
2838,13136.040039,13136.040039,2004-09-07,13146.419922,13058.019531,13102.969727,%5eHSI,250674200
2837,13049.959961,13049.959961,2004-09-08,13190.389648,13013.650391,13161.80957,%5eHSI,367376000
2836,12942.200195,12942.200195,2004-09-09,13080.700195,12905.849609,13019.959961,%5eHSI,286500200
2835,13003.990234,13003.990234,2004-09-10,13008.00,12865.05957,12945.50,%5eHSI,337555600
2834,13139.570312,13139.570312,2004-09-13,13143.450195,13059.179688,13079.389648,%5eHSI,267778200
2833,13148.05957,13148.05957,2004-09-14,13172.070312,13090.230469,13147.950195,%5eHSI,232067000
2832,13084.400391,13084.400391,2004-09-15,13127.94043,13007.629883,13127.389648,%5eHSI,248985600
2831,13209.839844,13209.839844,2004-09-16,13223.509766,13044.419922,13044.419922,%5eHSI,329039800
2830,13224.929688,13224.929688,2004-09-17,13254.209961,13184.379883,13243.150391,%5eHSI,892766000
2829,13221.330078,13221.330078,2004-09-20,13284.009766,13173.519531,13236.480469,%5eHSI,464480800
2828,13304.480469,13304.480469,2004-09-21,13311.360352,13154.990234,13212.349609,%5eHSI,416891800
2827,13272.230469,13272.230469,2004-09-22,13356.879883,13265.169922,13314.080078,%5eHSI,569692000
2826,13280.429688,13280.429688,2004-09-23,13282.860352,13179.129883,13198.790039,%5eHSI,371459600
2825,13066.839844,13066.839844,2004-09-24,13253.330078,13035.160156,13236.25,%5eHSI,404185600
2824,13021.900391,13021.900391,2004-09-27,13067.759766,12908.099609,13053.599609,%5eHSI,318864400
2823,12950.799805,12950.799805,2004-09-28,12967.070312,12884.400391,12933.320312,%5eHSI,299312200
2822,13120.030273,13120.030273,2004-09-30,13154.910156,13052.379883,13056.799805,%5eHSI,360964200
2821,13359.25,13359.25,2004-10-04,13402.959961,13323.290039,13347.169922,%5eHSI,546654200
2820,13331.099609,13331.099609,2004-10-05,13366.870117,13304.169922,13366.870117,%5eHSI,307410200
2819,13271.570312,13271.570312,2004-10-06,13398.769531,13271.549805,13378.370117,%5eHSI,269407600
2818,13321.730469,13321.730469,2004-10-07,13334.610352,13268.769531,13333.330078,%5eHSI,204195000
2817,13241.459961,13241.459961,2004-10-08,13380.519531,13186.209961,13291.280273,%5eHSI,391198400
2816,13305.129883,13305.129883,2004-10-11,13321.540039,13158.540039,13240.849609,%5eHSI,276751600
2815,13251.589844,13251.589844,2004-10-12,13286.080078,13186.969727,13244.400391,%5eHSI,271624600
2814,13171.580078,13171.580078,2004-10-13,13301.330078,13093.980469,13242.030273,%5eHSI,386337600
2813,13035.379883,13035.379883,2004-10-14,13068.709961,12982.290039,13024.839844,%5eHSI,281154800
2812,13059.429688,13059.429688,2004-10-15,13094.55957,13012.839844,13021.580078,%5eHSI,190253600
2811,13034.740234,13034.740234,2004-10-18,13089.44043,12989.830078,13074.730469,%5eHSI,158319600
2810,13154.549805,13154.549805,2004-10-19,13155.370117,13042.620117,13108.219727,%5eHSI,190995000
2809,12999.129883,12999.129883,2004-10-20,13095.879883,12954.870117,13094.150391,%5eHSI,266327800
2808,13015.200195,13015.200195,2004-10-21,13037.75,12945.299805,12997.44043,%5eHSI,243030600
2807,12818.099609,12818.099609,2004-10-25,12846.75,12743.419922,12816.080078,%5eHSI,434971800
2806,12852.349609,12852.349609,2004-10-26,12867.509766,12810.759766,12841.080078,%5eHSI,281120200
2805,12838.709961,12838.709961,2004-10-27,12918.450195,12836.490234,12880.990234,%5eHSI,240927400
2804,13113.150391,13113.150391,2004-10-28,13141.299805,12973.360352,12973.660156,%5eHSI,412756200
2803,13054.660156,13054.660156,2004-10-29,13098.540039,13025.070312,13027.120117,%5eHSI,409074800
2802,13094.25,13094.25,2004-11-01,13105.080078,13001.320312,13039.400391,%5eHSI,198432400
2801,13308.740234,13308.740234,2004-11-02,13313.169922,13160.080078,13160.080078,%5eHSI,386278000
2800,13397.669922,13397.669922,2004-11-03,13427.370117,13270.200195,13316.120117,%5eHSI,352714000
2799,13369.089844,13369.089844,2004-11-04,13485.889648,13319.69043,13485.889648,%5eHSI,308467600
2798,13494.950195,13494.950195,2004-11-05,13536.870117,13461.110352,13497.950195,%5eHSI,362388800
2797,13561.490234,13561.490234,2004-11-08,13573.870117,13463.719727,13536.209961,%5eHSI,258320800
2796,13516.669922,13516.669922,2004-11-09,13579.400391,13486.290039,13542.049805,%5eHSI,256349200
2795,13672.370117,13672.370117,2004-11-10,13672.370117,13530.330078,13563.469727,%5eHSI,388797000
2794,13624.509766,13624.509766,2004-11-11,13684.879883,13587.230469,13657.040039,%5eHSI,431508800
2793,13784.459961,13784.459961,2004-11-12,13822.110352,13747.55957,13750.230469,%5eHSI,432967600
2792,13932.219727,13932.219727,2004-11-15,13950.94043,13887.910156,13906.990234,%5eHSI,458188400
2791,13746.080078,13746.080078,2004-11-16,13926.620117,13726.790039,13926.620117,%5eHSI,559131000
2790,13824.980469,13824.980469,2004-11-17,13858.629883,13770.269531,13787.389648,%5eHSI,469039200
2789,13799.820312,13799.820312,2004-11-18,13882.69043,13784.860352,13853.730469,%5eHSI,346010400
2788,13787.679688,13787.679688,2004-11-19,13870.709961,13751.299805,13853.330078,%5eHSI,289249800
2787,13800.599609,13800.599609,2004-11-22,13803.50,13629.780273,13646.80957,%5eHSI,296837200
2786,14023.290039,14023.290039,2004-11-23,14048.69043,13784.049805,13809.379883,%5eHSI,429572800
2785,13997.019531,13997.019531,2004-11-24,14091.889648,13942.349609,14001.030273,%5eHSI,435074800
2784,13926.610352,13926.610352,2004-11-25,14054.709961,13867.959961,14009.070312,%5eHSI,357165400
2783,13895.030273,13895.030273,2004-11-26,14009.129883,13856.099609,13922.169922,%5eHSI,396691400
2782,14066.910156,14066.910156,2004-11-29,14111.320312,13975.19043,13979.330078,%5eHSI,314580200
2781,14060.049805,14060.049805,2004-11-30,14137.320312,14015.709961,14059.849609,%5eHSI,764496200
2780,14162.799805,14162.799805,2004-12-01,14162.799805,13936.509766,14005.910156,%5eHSI,337997600
2779,14261.790039,14261.790039,2004-12-02,14339.05957,14226.200195,14311.950195,%5eHSI,456472000
2778,14211.839844,14211.839844,2004-12-03,14282.179688,14149.69043,14264.44043,%5eHSI,419050000
2777,14256.860352,14256.860352,2004-12-06,14287.549805,14165.650391,14256.009766,%5eHSI,308151000
2776,14235.780273,14235.780273,2004-12-07,14317.30957,14184.00,14196.589844,%5eHSI,364373400
2775,14022.320312,14022.320312,2004-12-08,14214.009766,13984.209961,14156.709961,%5eHSI,400511600
2774,14008.820312,14008.820312,2004-12-09,14063.660156,13910.150391,14009.240234,%5eHSI,420998600
2773,13901.80957,13901.80957,2004-12-10,14025.070312,13869.530273,13965.05957,%5eHSI,317600600
2772,13886.160156,13886.160156,2004-12-13,13906.669922,13760.110352,13875.370117,%5eHSI,315237000
2771,14043.519531,14043.519531,2004-12-14,14059.330078,13950.509766,13965.070312,%5eHSI,421605800
2770,14078.540039,14078.540039,2004-12-15,14133.209961,13997.009766,14054.009766,%5eHSI,437598000
2769,14024.629883,14024.629883,2004-12-16,14137.379883,13977.419922,14104.25,%5eHSI,290367800
2768,13992.44043,13992.44043,2004-12-17,14032.429688,13905.400391,14013.490234,%5eHSI,236586000
2767,14214.040039,14214.040039,2004-12-20,14229.669922,13957.25,14000.179688,%5eHSI,318387000
2766,14180.790039,14180.790039,2004-12-21,14259.94043,14135.730469,14235.379883,%5eHSI,217445800
2765,14151.080078,14151.080078,2004-12-22,14219.330078,14117.299805,14212.700195,%5eHSI,200206000
2764,14235.299805,14235.299805,2004-12-23,14254.849609,14134.139648,14165.639648,%5eHSI,187791800
2763,14194.900391,14194.900391,2004-12-24,14230.160156,14178.400391,14215.75,%5eHSI,102238400
2762,14196.950195,14196.950195,2004-12-28,14234.589844,14096.820312,14147.929688,%5eHSI,228455200
2761,14266.379883,14266.379883,2004-12-29,14333.240234,14226.610352,14277.530273,%5eHSI,201245000
2760,14163.549805,14163.549805,2004-12-30,14304.580078,14158.730469,14262.339844,%5eHSI,230151200
2759,14230.139648,14230.139648,2004-12-31,14248.639648,14168.240234,14184.830078,%5eHSI,149751400
2758,14237.419922,14237.419922,2005-01-03,14267.209961,14150.019531,14216.040039,%5eHSI,145563000
2757,14045.900391,14045.900391,2005-01-04,14198.509766,13991.200195,14198.509766,%5eHSI,397498200
2756,13764.360352,13764.360352,2005-01-05,13941.129883,13709.580078,13939.019531,%5eHSI,530200600
2755,13712.040039,13712.040039,2005-01-06,13789.150391,13672.55957,13718.790039,%5eHSI,418761600
2754,13574.860352,13574.860352,2005-01-07,13771.450195,13403.00,13698.160156,%5eHSI,571206400
2753,13531.389648,13531.389648,2005-01-10,13605.019531,13435.429688,13573.419922,%5eHSI,317377800
2752,13509.25,13509.25,2005-01-11,13649.429688,13455.30957,13609.30957,%5eHSI,340797200
2751,13565.30957,13565.30957,2005-01-12,13565.30957,13352.709961,13456.540039,%5eHSI,336973200
2750,13573.280273,13573.280273,2005-01-13,13631.410156,13533.009766,13570.219727,%5eHSI,396311200
2749,13494.780273,13494.780273,2005-01-14,13582.540039,13411.30957,13509.459961,%5eHSI,473364600
2748,13621.650391,13621.650391,2005-01-17,13636.769531,13528.110352,13529.080078,%5eHSI,261016000
2747,13604.219727,13604.219727,2005-01-18,13621.959961,13489.990234,13621.959961,%5eHSI,289845400
2746,13678.629883,13678.629883,2005-01-19,13700.94043,13586.339844,13634.009766,%5eHSI,304025000
2745,13543.589844,13543.589844,2005-01-20,13585.669922,13500.580078,13550.980469,%5eHSI,460342600
2744,13481.019531,13481.019531,2005-01-21,13518.69043,13432.459961,13495.929688,%5eHSI,476200200
2743,13386.990234,13386.990234,2005-01-24,13483.129883,13320.530273,13449.879883,%5eHSI,450783600
2742,13584.05957,13584.05957,2005-01-25,13594.860352,13356.240234,13378.839844,%5eHSI,319826200
2741,13623.679688,13623.679688,2005-01-26,13652.450195,13558.030273,13599.200195,%5eHSI,365578200
2740,13628.910156,13628.910156,2005-01-27,13750.480469,13596.410156,13636.740234,%5eHSI,374447400
2739,13650.05957,13650.05957,2005-01-28,13679.30957,13559.980469,13633.679688,%5eHSI,268381200
2738,13721.69043,13721.69043,2005-01-31,13762.860352,13581.19043,13625.230469,%5eHSI,352642200
2737,13578.259766,13578.259766,2005-02-01,13736.639648,13522.429688,13714.419922,%5eHSI,407254000
2736,13555.799805,13555.799805,2005-02-02,13607.879883,13454.400391,13573.639648,%5eHSI,321787800
2735,13515.330078,13515.330078,2005-02-03,13586.849609,13456.139648,13525.889648,%5eHSI,404907400
2734,13585.169922,13585.169922,2005-02-04,13623.599609,13470.480469,13495.709961,%5eHSI,425729600
2733,13795.00,13795.00,2005-02-07,13816.860352,13749.080078,13749.080078,%5eHSI,383247000
2732,13845.629883,13845.629883,2005-02-08,13863.990234,13788.330078,13806.55957,%5eHSI,218206400
2731,14017.230469,14017.230469,2005-02-14,14043.94043,13943.459961,14006.540039,%5eHSI,425991600
2730,13995.830078,13995.830078,2005-02-15,14065.660156,13978.240234,14042.379883,%5eHSI,304097400
2729,14015.490234,14015.490234,2005-02-16,14044.830078,13962.480469,14029.50,%5eHSI,302049600
2728,13967.820312,13967.820312,2005-02-17,14037.620117,13936.629883,14024.129883,%5eHSI,256355000
2727,14087.870117,14087.870117,2005-02-18,14093.429688,13898.919922,13933.919922,%5eHSI,323290800
2726,14111.650391,14111.650391,2005-02-21,14113.929688,14045.709961,14072.410156,%5eHSI,282806200
2725,14090.519531,14090.519531,2005-02-22,14118.230469,14022.05957,14095.889648,%5eHSI,296063200
2724,13957.94043,13957.94043,2005-02-23,13964.759766,13907.540039,13933.719727,%5eHSI,357029600
2723,14060.910156,14060.910156,2005-02-24,14060.910156,13956.139648,13970.639648,%5eHSI,301496800
2722,14157.089844,14157.089844,2005-02-25,14207.530273,14103.120117,14103.120117,%5eHSI,418029600
2721,14195.349609,14195.349609,2005-02-28,14272.540039,14141.780273,14204.860352,%5eHSI,398278800
2720,14061.150391,14061.150391,2005-03-01,14085.849609,13954.580078,14031.219727,%5eHSI,274503200
2719,13850.780273,13850.780273,2005-03-02,14066.759766,13817.459961,14039.849609,%5eHSI,375846200
2718,13892.370117,13892.370117,2005-03-03,13909.110352,13785.389648,13816.820312,%5eHSI,277068800
2717,13730.780273,13730.780273,2005-03-04,13922.429688,13692.389648,13906.009766,%5eHSI,395828200
2716,13771.950195,13771.950195,2005-03-07,13872.620117,13749.25,13829.839844,%5eHSI,250703400
2715,13881.709961,13881.709961,2005-03-08,13889.429688,13736.179688,13763.139648,%5eHSI,303182800
2714,13941.469727,13941.469727,2005-03-09,13996.459961,13871.269531,13915.360352,%5eHSI,299302800
2713,13856.019531,13856.019531,2005-03-10,13874.209961,13742.240234,13811.360352,%5eHSI,482474800
2712,13890.929688,13890.929688,2005-03-11,13909.290039,13781.419922,13859.889648,%5eHSI,350892600
2711,13906.849609,13906.849609,2005-03-14,13935.110352,13816.25,13832.94043,%5eHSI,286057800
2710,13816.75,13816.75,2005-03-15,13886.830078,13763.540039,13886.830078,%5eHSI,316214000
2709,13832.519531,13832.519531,2005-03-16,13838.230469,13647.05957,13709.849609,%5eHSI,344711200
2708,13817.990234,13817.990234,2005-03-17,13858.419922,13699.709961,13723.25,%5eHSI,340115800
2707,13828.370117,13828.370117,2005-03-18,13907.05957,13779.769531,13865.049805,%5eHSI,281040800
2706,13834.349609,13834.349609,2005-03-21,13865.120117,13786.790039,13822.950195,%5eHSI,170979400
2705,13776.469727,13776.469727,2005-03-22,13822.879883,13757.650391,13800.830078,%5eHSI,264343800
2704,13603.610352,13603.610352,2005-03-23,13643.990234,13564.610352,13602.900391,%5eHSI,386965600
2703,13597.099609,13597.099609,2005-03-24,13612.980469,13547.839844,13591.94043,%5eHSI,300039600
2702,13411.879883,13411.879883,2005-03-29,13552.099609,13380.910156,13552.099609,%5eHSI,401276400
2701,13425.75,13425.75,2005-03-30,13460.009766,13357.169922,13404.599609,%5eHSI,312026400
2700,13516.879883,13516.879883,2005-03-31,13556.139648,13482.490234,13515.379883,%5eHSI,427842000
2699,13491.349609,13491.349609,2005-04-01,13518.629883,13397.599609,13495.660156,%5eHSI,323861600
2698,13513.410156,13513.410156,2005-04-04,13545.30957,13436.959961,13474.360352,%5eHSI,287550800
2697,13562.259766,13562.259766,2005-04-06,13612.040039,13505.780273,13537.379883,%5eHSI,355905600
2696,13602.349609,13602.349609,2005-04-07,13619.870117,13538.400391,13605.419922,%5eHSI,264334800
2695,13666.719727,13666.719727,2005-04-08,13686.990234,13636.349609,13670.790039,%5eHSI,245676800
2694,13659.929688,13659.929688,2005-04-11,13668.00,13606.389648,13614.049805,%5eHSI,242422400
2693,13658.049805,13658.049805,2005-04-12,13678.639648,13622.709961,13660.650391,%5eHSI,165573600
2692,13799.620117,13799.620117,2005-04-13,13808.509766,13665.400391,13695.679688,%5eHSI,230154200
2691,13772.400391,13772.400391,2005-04-14,13788.679688,13707.669922,13741.169922,%5eHSI,323550000
2690,13638.75,13638.75,2005-04-15,13672.740234,13579.160156,13672.740234,%5eHSI,299358000
2689,13355.230469,13355.230469,2005-04-18,13424.660156,13337.44043,13382.019531,%5eHSI,502135000
2688,13444.089844,13444.089844,2005-04-19,13503.290039,13428.389648,13430.150391,%5eHSI,224729200
